Datetime,Open,High,Low,Close,Volume
2025-10-14 11:30:00-04:00,24534.771484375,24686.7421875,24529.65625,24684.796875,109305494
2025-10-14 12:30:00-04:00,24693.5625,24764.134765625,24686.267578125,24751.171875,111887086
2025-10-14 13:30:00-04:00,24744.216796875,24745.716796875,24701.763671875,24731.412109375,81445693
2025-10-14 14:30:00-04:00,24737.92578125,24742.388671875,24708.267578125,24726.88671875,85017560
2025-10-14 15:30:00-04:00,24710.0390625,24711.1171875,24528.271484375,24588.765625,124469736
2025-10-15 09:30:00-04:00,24806.26171875,24926.1328125,24726.029296875,24924.08984375,0
2025-10-15 10:30:00-04:00,24921.771484375,24930.44921875,24871.796875,24895.712890625,148983412
2025-10-15 11:30:00-04:00,24877.708984375,24879.427734375,24706.662109375,24801.970703125,126276680
2025-10-15 12:30:00-04:00,24780.724609375,24781.6484375,24502.23828125,24575.78515625,111892247
2025-10-15 13:30:00-04:00,24582.828125,24739.8828125,24579.10546875,24721.431640625,95850565
2025-10-15 14:30:00-04:00,24730.755859375,24779.25390625,24727.9453125,24765.99609375,90977146
2025-10-15 15:30:00-04:00,24769.6484375,24769.828125,24701.603515625,24718.837890625,87065461
2025-10-16 09:30:00-04:00,24878.326171875,24926.494140625,24847.119140625,24901.126953125,0
2025-10-16 10:30:00-04:00,24902.494140625,24995.0859375,24854.67578125,24859.716796875,141372647
2025-10-16 11:30:00-04:00,24860.18359375,24883.01953125,24706.314453125,24713.947265625,115846811
2025-10-16 12:30:00-04:00,24695.19140625,24784.962890625,24580.193359375,24752.41015625,124122997
2025-10-16 13:30:00-04:00,24757.5859375,24775.509765625,24503.494140625,24520.5546875,101832269
2025-10-16 14:30:00-04:00,24523.724609375,24641.91015625,24496.08203125,24559.904296875,109711094
2025-10-16 15:30:00-04:00,24567.6484375,24661.23828125,24542.16015625,24658.919921875,100843373
2025-10-17 09:30:00-04:00,24542.40234375,24787.490234375,24532.4375,24744.734375,259056250
2025-10-17 10:30:00-04:00,24710.376953125,24711.068359375,24542.609375,24569.619140625,150046165
2025-10-17 11:30:00-04:00,24576.390625,24784.423828125,24524.318359375,24778.951171875,127577552
2025-10-17 12:30:00-04:00,24780.451171875,24787.19140625,24670.541015625,24698.158203125,87765813
2025-10-17 13:30:00-04:00,24692.609375,24852.849609375,24677.607421875,24846.658203125,0
2025-10-17 14:30:00-04:00,24846.39453125,24881.369140625,24815.26171875,24860.267578125,848154655
2025-10-17 15:30:00-04:00,24856.115234375,24856.115234375,24811.791015625,24814.873046875,83819735
2025-10-20 09:30:00-04:00,25005.171875,25112.85546875,25002.177734375,25112.85546875,0
2025-10-20 10:30:00-04:00,25120.705078125,25155.755859375,25104.650390625,25150.203125,139964225
2025-10-20 11:30:00-04:00,25153.11328125,25170.556640625,25130.220703125,25143.724609375,97515379
2025-10-20 12:30:00-04:00,25142.2109375,25175.546875,25124.21484375,25168.06640625,74202391
2025-10-20 13:30:00-04:00,25169.248046875,25183.748046875,25161.59375,25167.248046875,67520459
2025-10-20 14:30:00-04:00,25160.4140625,25168.04296875,25130.076171875,25154.3125,0
2025-10-20 15:30:00-04:00,25152.85546875,25163.5390625,25143.8671875,25148.6484375,770143559
2025-10-21 09:30:00-04:00,25130.849609375,25134.95703125,25050.76171875,25050.76171875,220569471
2025-10-21 10:30:00-04:00,25061.0078125,25135.048828125,25045.21484375,25118.283203125,144655878
2025-10-21 11:30:00-04:00,25129.21484375,25175.8125,25116.802734375,25171.533203125,113890317
2025-10-21 12:30:00-04:00,25171.599609375,25177.07421875,25089.857421875,25107.818359375,97608170
2025-10-21 13:30:00-04:00,25116.181640625,25154.123046875,25110.771484375,25149.830078125,78064731
2025-10-21 14:30:00-04:00,25149.220703125,25161.171875,25135.640625,25145.45703125,84331208
2025-10-21 15:30:00-04:00,25145.56640625,25167.720703125,25138.525390625,25146.4140625,85107922
2025-10-22 09:30:00-04:00,25070.205078125,25122.947265625,24956.927734375,24960.076171875,0
2025-10-22 10:30:00-04:00,24942.0859375,25027.9921875,24866.5859375,24869.806640625,180925638
2025-10-22 11:30:00-04:00,24870.8125,24960.43359375,24855.947265625,24874.33203125,113375496
2025-10-22 12:30:00-04:00,24773.646484375,24862.05078125,24725.466796875,24747.0,112971335
2025-10-22 13:30:00-04:00,24745.759765625,24775.32421875,24659.01171875,24757.96875,105385968
2025-10-22 14:30:00-04:00,24757.61328125,24852.46484375,24753.677734375,24840.466796875,101432467
2025-10-22 15:30:00-04:00,24852.544921875,24897.009765625,24852.544921875,24878.73828125,101922487
2025-10-23 09:30:00-04:00,24869.59765625,25012.3359375,24864.59375,25003.900390625,214445874
2025-10-23 10:30:00-04:00,24989.7890625,25036.640625,24984.66796875,25019.642578125,117289804
2025-10-23 11:30:00-04:00,25042.62109375,25066.373046875,24981.77734375,25037.611328125,89083692
2025-10-23 12:30:00-04:00,25049.603515625,25086.919921875,25048.158203125,25049.18359375,92329825
2025-10-23 13:30:00-04:00,25049.064453125,25123.953125,25049.064453125,25114.3515625,77385285
2025-10-23 14:30:00-04:00,25119.55078125,25124.89453125,25101.453125,25114.873046875,87952941
2025-10-23 15:30:00-04:00,25118.865234375,25118.994140625,25082.30859375,25100.10546875,101518640
2025-10-24 09:30:00-04:00,25303.34375,25386.955078125,25290.982421875,25359.16015625,326268776
2025-10-24 10:30:00-04:00,25334.9453125,25393.96875,25290.099609375,25388.76171875,149098613
2025-10-24 11:30:00-04:00,25386.22265625,25401.31640625,25357.94140625,25388.56640625,110212428
2025-10-24 12:30:00-04:00,25387.53515625,25409.220703125,25375.720703125,25401.71484375,87536698
2025-10-24 13:30:00-04:00,25397.044921875,25418.63671875,25386.70703125,25395.796875,81910341
2025-10-24 14:30:00-04:00,25394.8359375,25417.478515625,25381.33984375,25412.064453125,114900123
2025-10-24 15:30:00-04:00,25410.55859375,25410.55859375,25361.076171875,25363.541015625,108541877
2025-10-27 09:30:00-04:00,25697.298828125,25724.509765625,25658.11328125,25698.3125,0
2025-10-27 10:30:00-04:00,25721.853515625,25754.658203125,25706.771484375,25754.275390625,201840519
2025-10-27 11:30:00-04:00,25751.3125,25764.404296875,25744.087890625,25755.751953125,126601150
2025-10-27 12:30:00-04:00,25756.470703125,25771.62109375,25749.951171875,25756.416015625,0
2025-10-27 13:30:00-04:00,25755.783203125,25788.041015625,25755.7734375,25784.662109375,845390913
2025-10-27 14:30:00-04:00,25784.033203125,25797.923828125,25775.53515625,25778.61328125,110087734
2025-10-27 15:30:00-04:00,25781.361328125,25837.025390625,25779.775390625,25828.2890625,120656353
2025-10-28 09:30:00-04:00,25925.060546875,25946.5703125,25886.900390625,25902.740234375,0
2025-10-28 10:30:00-04:00,25900.822265625,25910.58984375,25870.26953125,25903.1484375,141786581
2025-10-28 11:30:00-04:00,25903.3125,25947.525390625,25869.650390625,25946.904296875,135003987
2025-10-28 12:30:00-04:00,25946.345703125,25995.443359375,25945.587890625,25983.337890625,151875780
2025-10-28 13:30:00-04:00,25988.37890625,26039.751953125,25985.869140625,26039.326171875,163106770
2025-10-28 14:30:00-04:00,26037.419921875,26079.673828125,26030.134765625,26079.673828125,158730085
2025-10-28 15:30:00-04:00,26076.375,26083.5078125,26016.859375,26024.654296875,137350000
2025-10-29 09:30:00-04:00,26147.720703125,26179.0,26116.345703125,26153.798828125,0
2025-10-29 10:30:00-04:00,26156.21484375,26162.189453125,26099.818359375,26112.779296875,182792268
2025-10-29 11:30:00-04:00,26104.138671875,26110.052734375,26064.205078125,26106.916015625,141003933
2025-10-29 12:30:00-04:00,26110.818359375,26125.619140625,26080.65234375,26081.2578125,109234576
2025-10-29 13:30:00-04:00,26084.23046875,26125.947265625,26072.466796875,26090.982421875,114536155
2025-10-29 14:30:00-04:00,26096.689453125,26129.341796875,25916.248046875,26048.294921875,194627082
2025-10-29 15:30:00-04:00,26049.0078125,26131.927734375,26022.416015625,26116.376953125,113169000
2025-10-30 09:30:00-04:00,25943.92578125,26031.68359375,25805.890625,25879.6015625,336148977
2025-10-30 10:30:00-04:00,25887.724609375,25951.158203125,25838.740234375,25915.330078125,169952247
2025-10-30 11:30:00-04:00,25916.92578125,25954.7578125,25830.45703125,25942.75,135861246
2025-10-30 12:30:00-04:00,25942.728515625,25942.728515625,25863.880859375,25922.298828125,111367775
2025-10-30 13:30:00-04:00,25921.86328125,25932.9296875,25849.6640625,25859.892578125,111213705
2025-10-30 14:30:00-04:00,25860.314453125,25882.33203125,25744.12890625,25787.046875,132998585
2025-10-30 15:30:00-04:00,25788.208984375,25818.8359375,25733.064453125,25737.0390625,134018000
2025-10-31 09:30:00-04:00,26053.580078125,26060.380859375,25928.185546875,25970.857421875,0
2025-10-31 10:30:00-04:00,25968.130859375,26042.986328125,25963.970703125,26000.810546875,166466068
2025-10-31 11:30:00-04:00,26001.90234375,26014.294921875,25821.5234375,25869.3515625,155332831
2025-10-31 12:30:00-04:00,25869.77734375,25898.013671875,25761.306640625,25778.279296875,124643386
2025-10-31 13:30:00-04:00,25777.7890625,25880.5078125,25761.951171875,25876.892578125,116723526
2025-10-31 14:30:00-04:00,25875.935546875,25958.7265625,25838.955078125,25953.06640625,135633170
2025-10-31 15:30:00-04:00,25952.560546875,25978.9296875,25864.068359375,25864.068359375,136422000
2025-11-03 09:30:00-05:00,26112.22265625,26130.955078125,25904.81640625,25912.517578125,0
2025-11-03 10:30:00-05:00,25908.375,25979.232421875,25890.193359375,25918.66015625,151873298
2025-11-03 11:30:00-05:00,25920.478515625,26011.41796875,25915.283203125,25972.3828125,122408529
2025-11-03 12:30:00-05:00,25972.4921875,26027.41796875,25971.08984375,26009.98828125,111975264
2025-11-03 13:30:00-05:00,26010.890625,26033.279296875,25957.1484375,25964.34765625,118472355
2025-11-03 14:30:00-05:00,25963.75390625,25993.201171875,25937.23046875,25967.537109375,121462077
2025-11-03 15:30:00-05:00,25966.103515625,25977.255859375,25942.33984375,25973.78125,115547644
2025-11-04 09:30:00-05:00,25574.943359375,25761.84375,25530.9375,25737.73828125,0
2025-11-04 10:30:00-05:00,25734.44140625,25756.833984375,25612.931640625,25643.05078125,148124149
2025-11-04 11:30:00-05:00,25635.146484375,25664.14453125,25519.95703125,25584.587890625,125018456
2025-11-04 12:30:00-05:00,25583.240234375,25597.0625,25486.9609375,25498.876953125,109994604
2025-11-04 13:30:00-05:00,25494.6796875,25557.109375,25474.39453125,25532.138671875,116189291
2025-11-04 14:30:00-05:00,25532.548828125,25537.55859375,25449.169921875,25488.71484375,134006454
2025-11-04 15:30:00-05:00,25491.466796875,25512.39453125,25416.32421875,25445.0625,126721922
2025-11-05 09:30:00-05:00,25429.109375,25591.361328125,25366.732421875,25565.11328125,0
2025-11-05 10:30:00-05:00,25563.220703125,25619.916015625,25535.21484375,25618.564453125,144630283
2025-11-05 11:30:00-05:00,25618.1796875,25668.3046875,25605.212890625,25663.453125,120190265
2025-11-05 12:30:00-05:00,25663.46484375,25708.404296875,25661.865234375,25704.732421875,95815960
2025-11-05 13:30:00-05:00,25703.982421875,25749.865234375,25700.267578125,25731.412109375,113098210
2025-11-05 14:30:00-05:00,25730.548828125,25750.669921875,25702.517578125,25709.0234375,115813390
2025-11-05 15:30:00-05:00,25708.62109375,25708.62109375,25611.919921875,25619.515625,130561640
2025-11-06 09:30:00-05:00,25550.4765625,25554.2109375,25294.154296875,25386.107421875,0
2025-11-06 10:30:00-05:00,25390.599609375,25390.599609375,25159.40234375,25217.345703125,207359384
2025-11-06 11:30:00-05:00,25211.9375,25211.9375,25084.18359375,25126.642578125,161022235
2025-11-06 12:30:00-05:00,25125.0546875,25240.8828125,25115.697265625,25207.640625,123290006
2025-11-06 13:30:00-05:00,25207.017578125,25320.072265625,25196.291015625,25312.794921875,112997861
2025-11-06 14:30:00-05:00,25314.125,25320.333984375,25235.1015625,25236.263671875,111369623
2025-11-06 15:30:00-05:00,25238.4296875,25252.91796875,25110.416015625,25132.681640625,131537000
2025-11-07 09:30:00-05:00,24976.7109375,24976.7109375,24776.69140625,24853.177734375,0
2025-11-07 10:30:00-05:00,24857.06640625,24868.82421875,24665.375,24687.19140625,205701043
2025-11-07 11:30:00-05:00,24686.697265625,24756.212890625,24603.78125,24726.072265625,147601225
2025-11-07 12:30:00-05:00,24726.025390625,24815.89453125,24657.025390625,24814.697265625,117828987
2025-11-07 13:30:00-05:00,24813.859375,24858.76953125,24756.66796875,24843.87109375,118942373
2025-11-07 14:30:00-05:00,24847.669921875,25016.630859375,24847.669921875,24950.24609375,161425257
2025-11-07 15:30:00-05:00,24951.90234375,25065.138671875,24951.90234375,25065.138671875,116634000
2025-11-10 09:30:00-05:00,25422.15625,25563.42578125,25422.15625,25541.765625,0
2025-11-10 10:30:00-05:00,25545.005859375,25560.056640625,25377.291015625,25383.5234375,163098417
2025-11-10 11:30:00-05:00,25385.310546875,25471.5390625,25357.802734375,25449.55078125,121575216
2025-11-10 12:30:00-05:00,25451.974609375,25552.1953125,25451.974609375,25526.32421875,90694150
2025-11-10 13:30:00-05:00,25527.556640625,25591.326171875,25527.556640625,25583.669921875,101946402
2025-11-10 14:30:00-05:00,25583.181640625,25625.234375,25571.900390625,25606.84375,108849817
2025-11-10 15:30:00-05:00,25604.220703125,25654.1328125,25595.478515625,25609.201171875,114729645
2025-11-11 09:30:00-05:00,25503.068359375,25543.25,25428.830078125,25439.95703125,0
2025-11-11 10:30:00-05:00,25441.31640625,25485.994140625,25384.5234375,25407.6640625,128021127
2025-11-11 11:30:00-05:00,25408.5859375,25489.888671875,25385.10546875,25459.40234375,93870410
2025-11-11 12:30:00-05:00,25459.162109375,25563.73828125,25457.974609375,25536.42578125,87469135
2025-11-11 13:30:00-05:00,25536.3359375,25587.990234375,25503.564453125,25555.38671875,107607208
2025-11-11 14:30:00-05:00,25555.84765625,25572.96875,25542.083984375,25552.283203125,85651427
2025-11-11 15:30:00-05:00,25551.376953125,25581.40234375,25513.98828125,25533.654296875,101579991
2025-11-12 09:30:00-05:00,25656.162109375,25656.162109375,25462.689453125,25515.02734375,0
2025-11-12 10:30:00-05:00,25512.21484375,25517.787109375,25396.072265625,25481.654296875,157503849
2025-11-12 11:30:00-05:00,25478.966796875,25504.822265625,25389.7265625,25453.384765625,103479336
2025-11-12 12:30:00-05:00,25453.21875,25527.880859375,25452.5859375,25507.67578125,95227148
2025-11-12 13:30:00-05:00,25508.0546875,25536.056640625,25470.349609375,25477.572265625,86588943
2025-11-12 14:30:00-05:00,25478.13671875,25502.7578125,25444.92578125,25501.4453125,95798373
2025-11-12 15:30:00-05:00,25500.671875,25547.494140625,25490.328125,25521.0625,107335664
2025-11-13 09:30:00-05:00,25376.763671875,25393.484375,25186.751953125,25282.953125,0
2025-11-13 10:30:00-05:00,25278.802734375,25280.607421875,25084.87890625,25126.91796875,172827141
2025-11-13 11:30:00-05:00,25125.205078125,25156.509765625,25059.80859375,25136.185546875,125185172
2025-11-13 12:30:00-05:00,25136.021484375,25152.837890625,24963.22265625,24974.0546875,122845678
2025-11-13 13:30:00-05:00,24972.3671875,25025.48046875,24915.197265625,25024.15234375,135234206
2025-11-13 14:30:00-05:00,25023.640625,25033.716796875,24908.595703125,24974.375,133254736
2025-11-13 15:30:00-05:00,24976.90625,25043.580078125,24935.005859375,24999.205078125,125093048
2025-11-14 09:30:00-05:00,24645.232421875,24934.884765625,24536.453125,24920.251953125,0
2025-11-14 10:30:00-05:00,24918.193359375,25173.955078125,24895.830078125,25149.671875,169799754
2025-11-14 11:30:00-05:00,25152.5546875,25198.4375,25091.361328125,25169.826171875,123180272
2025-11-14 12:30:00-05:00,25167.87890625,25190.03515625,25033.88671875,25073.060546875,111163743
2025-11-14 13:30:00-05:00,25068.01171875,25125.583984375,25001.224609375,25110.427734375,105062738
2025-11-14 14:30:00-05:00,25113.263671875,25157.552734375,25034.9296875,25052.669921875,107409164
2025-11-14 15:30:00-05:00,25046.46875,25067.91796875,24982.099609375,25011.533203125,113997058
2025-11-17 09:30:00-05:00,24883.37109375,25165.12109375,24868.787109375,25050.494140625,0
2025-11-17 10:30:00-05:00,25051.4375,25063.390625,24862.822265625,24983.00390625,141027687
2025-11-17 11:30:00-05:00,24986.25,25109.8359375,24981.673828125,25060.177734375,109925189
2025-11-17 12:30:00-05:00,25061.662109375,25073.0390625,24873.97265625,24895.150390625,100083304
2025-11-17 13:30:00-05:00,24893.85546875,24961.05859375,24740.068359375,24779.359375,110084304
2025-11-17 14:30:00-05:00,24779.69921875,24794.578125,24650.880859375,24699.41796875,135009440
2025-11-17 15:30:00-05:00,24710.4453125,24805.13671875,24677.341796875,24805.13671875,119401222
2025-11-18 09:30:00-05:00,24641.2421875,24733.77734375,24347.0546875,24460.15234375,0
2025-11-18 10:30:00-05:00,24457.66015625,24577.21484375,24299.294921875,24561.818359375,168991216
2025-11-18 11:30:00-05:00,24564.12890625,24605.95703125,24448.333984375,24452.962890625,131996408
2025-11-18 12:30:00-05:00,24448.123046875,24703.671875,24415.125,24644.130859375,139775937
2025-11-18 13:30:00-05:00,24646.763671875,24712.89453125,24611.869140625,24624.03515625,112862379
2025-11-18 14:30:00-05:00,24626.935546875,24719.083984375,24565.1015625,24607.16796875,111443732
2025-11-18 15:30:00-05:00,24615.431640625,24620.046875,24498.234375,24498.234375,113278000
2025-11-19 09:30:00-05:00,24519.5,24901.876953125,24505.2890625,24871.38671875,0
2025-11-19 10:30:00-05:00,24875.275390625,24884.19140625,24588.35546875,24629.07421875,161687843
2025-11-19 11:30:00-05:00,24623.501953125,24640.40625,24507.3046875,24551.31640625,127726607
2025-11-19 12:30:00-05:00,24550.39453125,24602.24609375,24433.697265625,24518.818359375,124473752
2025-11-19 13:30:00-05:00,24511.951171875,24620.97265625,24506.138671875,24515.216796875,101849048
2025-11-19 14:30:00-05:00,24512.2421875,24720.482421875,24495.12890625,24689.00390625,121908399
2025-11-19 15:30:00-05:00,24693.486328125,24745.556640625,24613.17578125,24637.9453125,121543548
2025-11-20 09:30:00-05:00,25117.314453125,25212.435546875,25072.32421875,25172.51953125,0
2025-11-20 10:30:00-05:00,25174.830078125,25221.615234375,24811.205078125,24827.515625,196360012
2025-11-20 11:30:00-05:00,24812.98828125,24835.826171875,24287.638671875,24369.833984375,238116667
2025-11-20 12:30:00-05:00,24365.76953125,24515.158203125,24235.279296875,24424.01171875,172408133
2025-11-20 13:30:00-05:00,24422.02734375,24438.654296875,24137.60546875,24269.2265625,142025346
2025-11-20 14:30:00-05:00,24267.55859375,24319.779296875,24166.6953125,24212.26953125,138997000
2025-11-20 15:30:00-05:00,24214.998046875,24227.8515625,24021.4375,24061.09375,146361000
2025-11-21 09:30:00-05:00,24157.802734375,24218.3046875,23958.361328125,23972.783203125,0
2025-11-21 10:30:00-05:00,23963.39453125,24102.205078125,23857.3984375,24102.205078125,246173415
2025-11-21 11:30:00-05:00,24103.046875,24316.568359375,24076.708984375,24280.951171875,188550996
2025-11-21 12:30:00-05:00,24290.474609375,24337.876953125,24135.20703125,24191.92578125,130384908
2025-11-21 13:30:00-05:00,24184.748046875,24521.2109375,24181.82421875,24509.265625,168100745
2025-11-21 14:30:00-05:00,24508.541015625,24517.669921875,24318.607421875,24318.607421875,155822000
2025-11-21 15:30:00-05:00,24298.21875,24374.56640625,24214.54296875,24239.826171875,139846000
2025-11-24 09:30:00-05:00,24460.2734375,24696.041015625,24460.2734375,24668.326171875,0
2025-11-24 10:30:00-05:00,24658.080078125,24809.654296875,24644.255859375,24793.25,162872315
2025-11-24 11:30:00-05:00,24793.869140625,24815.73828125,24757.681640625,24812.984375,125608479
2025-11-24 12:30:00-05:00,24813.392578125,24880.642578125,24811.64453125,24858.90234375,105045512
2025-11-24 13:30:00-05:00,24858.73828125,24886.88671875,24843.6171875,24860.3125,101044993
2025-11-24 14:30:00-05:00,24862.9765625,24888.595703125,24820.564453125,24865.31640625,124742905
2025-11-24 15:30:00-05:00,24865.197265625,24918.966796875,24855.126953125,24877.115234375,147601546
2025-11-25 09:30:00-05:00,24780.01171875,24809.740234375,24545.185546875,24707.2578125,0
2025-11-25 10:30:00-05:00,24711.92578125,24810.107421875,24698.916015625,24786.58203125,173514312
2025-11-25 11:30:00-05:00,24792.6640625,24944.0,24777.46875,24921.865234375,129449166
2025-11-25 12:30:00-05:00,24924.0,24988.7890625,24911.396484375,24954.33984375,104384456
2025-11-25 13:30:00-05:00,24956.326171875,24981.578125,24894.08984375,24915.3671875,99252021
2025-11-25 14:30:00-05:00,24914.9140625,24986.5078125,24871.583984375,24981.6796875,125717681
2025-11-25 15:30:00-05:00,24983.96875,25069.54296875,24981.640625,25018.830078125,122607000
2025-11-26 09:30:00-05:00,25162.640625,25214.16796875,25079.326171875,25126.990234375,0
2025-11-26 10:30:00-05:00,25130.9453125,25273.4765625,25130.9453125,25259.376953125,125794866
2025-11-26 11:30:00-05:00,25263.453125,25308.68359375,25248.833984375,25273.77734375,98075329
2025-11-26 12:30:00-05:00,25274.455078125,25302.1328125,25223.998046875,25280.34375,87839328
2025-11-26 13:30:00-05:00,25279.90234375,25282.27734375,25224.966796875,25280.775390625,80680397
2025-11-26 14:30:00-05:00,25282.01171875,25296.421875,25246.9921875,25283.119140625,99878539
2025-11-26 15:30:00-05:00,25283.5625,25287.814453125,25234.052734375,25234.052734375,98368257
2025-11-28 09:30:00-05:00,25305.9140625,25363.92578125,25285.1015625,25316.6953125,0
2025-11-28 10:30:00-05:00,25314.689453125,25383.0078125,25305.685546875,25335.498046875,129943514
2025-11-28 11:30:00-05:00,25333.404296875,25382.91015625,25321.623046875,25363.88671875,111485805
2025-12-01 09:30:00-05:00,25229.982421875,25336.603515625,25161.08203125,25276.33984375,0
2025-12-01 10:30:00-05:00,25272.0546875,25366.083984375,25222.0078125,25330.7421875,131010753
2025-12-01 11:30:00-05:00,25334.9375,25413.509765625,25332.94921875,25399.951171875,91502348
2025-12-01 12:30:00-05:00,25401.29296875,25443.205078125,25393.66015625,25410.474609375,86982979
2025-12-01 13:30:00-05:00,25411.521484375,25437.994140625,25340.400390625,25342.201171875,85714503
2025-12-01 14:30:00-05:00,25341.47265625,25362.109375,25307.705078125,25348.927734375,97827631
2025-12-01 15:30:00-05:00,25349.359375,25369.423828125,25315.42578125,25342.912109375,114326823
2025-12-02 09:30:00-05:00,25442.919921875,25601.099609375,25429.736328125,25525.001953125,0
2025-12-02 10:30:00-05:00,25522.482421875,25621.96484375,25399.591796875,25414.302734375,190203516
2025-12-02 11:30:00-05:00,25428.587890625,25564.34375,25369.35546875,25557.49609375,123240047
2025-12-02 12:30:00-05:00,25557.142578125,25572.720703125,25452.19921875,25516.48046875,93368869
2025-12-02 13:30:00-05:00,25513.74609375,25560.671875,25486.59375,25537.7890625,101368906
2025-12-02 14:30:00-05:00,25536.482421875,25591.298828125,25534.076171875,25585.6640625,111954820
2025-12-02 15:30:00-05:00,25584.7890625,25596.76953125,25542.89453125,25555.14453125,113131696
2025-12-03 09:30:00-05:00,25439.42578125,25528.630859375,25388.4375,25487.177734375,0
2025-12-03 10:30:00-05:00,25479.392578125,25557.541015625,25461.86328125,25520.068359375,159017086
2025-12-03 11:30:00-05:00,25517.025390625,25584.515625,25489.107421875,25576.3671875,101647864
2025-12-03 12:30:00-05:00,25576.16796875,25592.126953125,25554.84765625,25580.91796875,80812147
2025-12-03 13:30:00-05:00,25583.927734375,25608.6875,25578.9921875,25600.966796875,91300725
2025-12-03 14:30:00-05:00,25602.251953125,25639.974609375,25597.099609375,25635.755859375,110333374
2025-12-03 15:30:00-05:00,25634.064453125,25637.015625,25596.369140625,25608.78125,116604587
2025-12-04 09:30:00-05:00,25655.587890625,25655.587890625,25482.494140625,25548.0,0
2025-12-04 10:30:00-05:00,25544.85546875,25593.9140625,25470.970703125,25540.314453125,148952333
2025-12-04 11:30:00-05:00,25538.076171875,25604.77734375,25521.548828125,25556.919921875,119546379
2025-12-04 12:30:00-05:00,25558.8828125,25580.552734375,25534.826171875,25579.7578125,90667472
2025-12-04 13:30:00-05:00,25577.5390625,25586.421875,25450.638671875,25489.744140625,95297375
2025-12-04 14:30:00-05:00,25485.56640625,25562.75,25485.494140625,25518.837890625,101464911
2025-12-04 15:30:00-05:00,25517.138671875,25583.326171875,25517.138671875,25583.326171875,103835638
2025-12-05 09:30:00-05:00,25659.185546875,25827.078125,25649.5,25796.568359375,0
2025-12-05 10:30:00-05:00,25796.458984375,25818.6328125,25650.23046875,25660.470703125,180244394
2025-12-05 11:30:00-05:00,25657.58203125,25719.146484375,25619.005859375,25658.021484375,153049316
2025-12-05 12:30:00-05:00,25657.43359375,25706.125,25630.466796875,25705.65234375,118193406
2025-12-05 13:30:00-05:00,25705.642578125,25718.677734375,25671.2578125,25684.365234375,100980324
2025-12-05 14:30:00-05:00,25684.19921875,25703.55859375,25666.021484375,25687.09375,103913968
2025-12-05 15:30:00-05:00,25686.953125,25699.3828125,25639.111328125,25689.453125,114428000
2025-12-08 09:30:00-05:00,25770.900390625,25826.544921875,25624.921875,25666.7109375,0
2025-12-08 10:30:00-05:00,25660.41015625,25687.09765625,25594.9140625,25627.78515625,167457888
2025-12-08 11:30:00-05:00,25628.240234375,25631.755859375,25563.228515625,25579.833984375,124730135
2025-12-08 12:30:00-05:00,25580.322265625,25661.451171875,25576.875,25595.83203125,146503881
2025-12-08 13:30:00-05:00,25593.1015625,25602.9140625,25531.75,25561.962890625,119557127
2025-12-08 14:30:00-05:00,25561.681640625,25584.619140625,25546.638671875,25578.734375,120846697
2025-12-08 15:30:00-05:00,25577.751953125,25631.263671875,25553.21875,25631.263671875,119086789
2025-12-09 09:30:00-05:00,25585.4921875,25631.486328125,25532.337890625,25629.83984375,0
2025-12-09 10:30:00-05:00,25625.552734375,25674.79296875,25605.021484375,25657.857421875,124585793
2025-12-09 11:30:00-05:00,25656.56640625,25696.24609375,25635.890625,25674.75,95865467
2025-12-09 12:30:00-05:00,25675.009765625,25696.095703125,25658.6640625,25692.0703125,90376388
2025-12-09 13:30:00-05:00,25692.14453125,25698.26171875,25658.9765625,25675.384765625,97226482
2025-12-09 14:30:00-05:00,25675.515625,25681.630859375,25652.798828125,25664.947265625,96154051
2025-12-09 15:30:00-05:00,25664.41015625,25687.201171875,25656.65234375,25667.619140625,107218828
2025-12-10 09:30:00-05:00,25634.138671875,25640.369140625,25544.03515625,25607.8359375,0
2025-12-10 10:30:00-05:00,25608.7109375,25620.3984375,25504.677734375,25619.287109375,128360474
2025-12-10 11:30:00-05:00,25619.4765625,25624.669921875,25584.205078125,25595.18359375,95667253
2025-12-10 12:30:00-05:00,25592.076171875,25647.0234375,25569.498046875,25578.208984375,84977885
2025-12-10 13:30:00-05:00,25573.794921875,25704.849609375,25569.00390625,25634.302734375,121669299
2025-12-10 14:30:00-05:00,25635.951171875,25830.49609375,25591.474609375,25803.884765625,180460199
2025-12-10 15:30:00-05:00,25804.8359375,25830.91015625,25768.318359375,25776.21484375,130192439
2025-12-11 09:30:00-05:00,25606.1640625,25606.1640625,25372.623046875,25574.115234375,0
2025-12-11 10:30:00-05:00,25575.607421875,25581.595703125,25436.20703125,25442.11328125,133599924
2025-12-11 11:30:00-05:00,25442.322265625,25607.060546875,25442.322265625,25579.013671875,103686634
2025-12-11 12:30:00-05:00,25581.474609375,25621.7109375,25559.59765625,25597.251953125,99200934
2025-12-11 13:30:00-05:00,25597.0078125,25674.28515625,25589.5078125,25669.939453125,97355958
2025-12-11 14:30:00-05:00,25671.896484375,25696.291015625,25650.587890625,25652.390625,104024838
2025-12-11 15:30:00-05:00,25652.90625,25692.283203125,25635.19921875,25691.603515625,103705705
2025-12-12 09:30:00-05:00,25536.6796875,25604.65625,25304.296875,25305.955078125,0
2025-12-12 10:30:00-05:00,25284.849609375,25385.13671875,25118.64453125,25206.95703125,196044734
